type,temp,hum,depth_prev,depth,label
FLOOD,22.6,74.5,2.96,3.48,Moderate
FLOOD,26.96,42.06,2.02,2.32,Normal
FLOOD,29.03,94.57,7.63,18.54,Extreme
FLOOD,29.35,62.54,1.09,1.1,Normal
FLOOD,25.01,94.48,8.85,12.38,Severe
FLOOD,21.97,93.81,12.86,27.77,Extreme
FLOOD,26.48,90.12,5.06,13.23,Severe
FLOOD,21.71,89.57,8.99,11.71,Severe
FLOOD,23.36,90.03,5.59,8.56,Severe
FLOOD,20.07,85.9,6.44,9.73,Severe
FLOOD,28.84,54.86,1.82,1.87,Normal
FLOOD,31.0,66.87,1.86,2.07,Normal
FLOOD,26.75,78.06,3.66,7.14,Moderate
FLOOD,22.85,71.46,2.88,3.99,Moderate
FLOOD,29.84,89.74,37.66,40.13,Extreme
FLOOD,18.84,72.51,3.8,4.61,Moderate
FLOOD,18.36,79.66,2.21,3.68,Moderate
FLOOD,15.98,75.16,5.28,7.57,Moderate
FLOOD,23.01,83.6,8.04,11.7,Severe
FLOOD,28.72,54.31,2.07,2.1,Normal
FLOOD,25.46,90.55,6.27,25.5,Extreme
FLOOD,31.88,69.57,2.1,2.2,Normal
FLOOD,31.63,63.71,1.86,1.87,Normal
FLOOD,24.14,90.82,41.54,48.67,Extreme
FLOOD,17.17,70.16,2.18,4.86,Moderate
FLOOD,19.03,93.93,3.67,12.77,Severe
FLOOD,25.56,95.8,14.88,30.08,Extreme
FLOOD,24.16,77.38,4.76,6.85,Moderate
FLOOD,19.07,91.31,7.7,11.1,Severe
FLOOD,26.45,88.68,11.55,22.09,Extreme
FLOOD,20.81,71.37,3.41,5.56,Moderate
FLOOD,19.5,81.75,6.8,11.85,Severe
FLOOD,20.39,93.41,5.07,28.59,Extreme
FLOOD,18.03,93.67,8.28,14.25,Severe
FLOOD,22.6,74.76,1.34,6.31,Moderate
FLOOD,27.19,62.27,0.15,0.09,Normal
FLOOD,18.11,93.8,5.54,11.81,Severe
FLOOD,25.92,92.36,7.4,34.5,Extreme
FLOOD,27.59,85.68,36.19,38.24,Extreme
FLOOD,18.71,91.35,4.37,13.76,Severe
FLOOD,19.68,91.07,6.9,8.93,Severe
FLOOD,15.73,79.6,2.04,4.78,Moderate
FLOOD,26.57,85.2,10.54,12.24,Severe
FLOOD,19.61,88.48,6.89,9.75,Severe
FLOOD,23.05,97.2,21.51,33.93,Extreme
FLOOD,16.21,72.33,3.71,4.71,Moderate
FLOOD,26.54,80.81,6.47,8.98,Severe
FLOOD,26.03,79.04,0.94,7.77,Moderate
FLOOD,20.25,97.0,23.27,43.69,Extreme
FLOOD,26.15,86.37,12.13,16.83,Extreme
FLOOD,20.13,89.06,6.98,14.21,Severe
FLOOD,25.0,74.09,0.13,3.68,Moderate
FLOOD,27.22,88.2,4.79,8.66,Severe
FLOOD,28.67,93.13,17.94,32.59,Extreme
FLOOD,21.62,81.97,3.4,13.7,Severe
FLOOD,20.03,84.12,5.84,14.96,Severe
FLOOD,30.24,57.35,0.67,1.06,Normal
FLOOD,18.39,84.84,6.4,9.57,Severe
FLOOD,21.25,91.39,3.59,13.11,Severe
FLOOD,24.6,80.8,3.88,14.76,Severe
FLOOD,19.54,80.71,3.46,8.53,Severe
FLOOD,19.65,93.55,4.64,11.99,Severe
FLOOD,24.74,91.83,13.3,16.92,Extreme
FLOOD,25.42,62.58,2.51,2.7,Normal
FLOOD,28.28,76.07,3.51,4.65,Moderate
FLOOD,18.83,90.56,3.91,14.59,Severe
FLOOD,22.87,96.89,6.62,38.32,Extreme
FLOOD,20.45,89.67,8.77,9.8,Severe
FLOOD,31.38,58.42,0.55,0.58,Normal
FLOOD,15.13,74.71,0.6,5.05,Moderate
FLOOD,30.24,50.48,0.73,1.07,Normal
FLOOD,24.54,87.58,5.94,38.32,Extreme
FLOOD,29.02,89.26,13.16,44.59,Extreme
FLOOD,21.91,89.08,15.73,20.76,Extreme
FLOOD,25.87,69.09,0.06,0.4,Normal
FLOOD,18.54,70.44,1.48,4.53,Moderate
FLOOD,27.09,64.78,2.19,2.35,Normal
FLOOD,32.3,44.57,1.38,1.48,Normal
FLOOD,25.56,46.82,0.09,0.02,Normal
FLOOD,18.91,80.99,9.06,11.32,Severe
FLOOD,20.56,88.16,10.69,11.72,Severe
FLOOD,24.87,71.62,0.46,7.86,Moderate
FLOOD,28.26,78.83,1.34,3.76,Moderate
FLOOD,28.23,87.32,33.61,45.19,Extreme
FLOOD,25.23,44.01,1.12,1.42,Normal
FLOOD,25.92,99.81,31.45,34.41,Extreme
FLOOD,18.42,84.03,8.88,11.22,Severe
FLOOD,21.11,97.41,17.62,22.33,Extreme
FLOOD,27.76,79.31,3.61,6.36,Moderate
FLOOD,26.38,76.23,1.68,4.6,Moderate
FLOOD,32.0,54.71,1.27,1.51,Normal
FLOOD,25.01,82.08,3.06,13.37,Severe
FLOOD,28.12,52.2,0.07,0.12,Normal
FLOOD,28.54,72.05,2.87,7.49,Moderate
FLOOD,19.19,88.68,5.61,8.37,Severe
FLOOD,31.49,60.29,1.03,0.96,Normal
FLOOD,22.76,91.77,12.16,27.77,Extreme
FLOOD,23.75,78.24,0.85,5.72,Moderate
FLOOD,29.05,98.83,39.54,41.76,Extreme
FLOOD,22.99,83.65,3.13,11.52,Severe
FLOOD,26.49,57.17,1.82,2.3,Normal
FLOOD,27.58,51.02,1.64,2.13,Normal
FLOOD,18.0,86.58,8.2,13.65,Severe
FLOOD,20.03,75.03,1.58,4.79,Moderate
FLOOD,24.69,71.71,5.37,7.02,Moderate
FLOOD,29.06,72.6,1.4,6.12,Moderate
FLOOD,21.3,91.63,9.49,13.95,Severe
FLOOD,24.63,87.84,6.06,10.29,Severe
FLOOD,18.37,72.39,2.67,3.92,Moderate
FLOOD,30.88,48.63,1.58,1.81,Normal
FLOOD,25.07,86.16,5.18,8.49,Severe
FLOOD,26.98,78.38,4.39,4.96,Moderate
FLOOD,27.05,86.03,4.73,11.72,Severe
FLOOD,22.58,70.53,0.68,4.81,Moderate
FLOOD,23.05,90.27,6.13,46.92,Extreme
FLOOD,25.31,73.95,2.77,5.42,Moderate
FLOOD,27.64,48.53,1.68,1.96,Normal
FLOOD,23.94,88.51,17.78,20.56,Extreme
FLOOD,23.61,95.62,16.15,24.65,Extreme
FLOOD,30.71,55.46,0.06,0.1,Normal
FLOOD,18.11,85.31,9.28,10.61,Severe
FLOOD,19.6,71.96,3.69,4.86,Moderate
FLOOD,25.11,94.29,6.63,9.91,Severe
FLOOD,17.38,74.41,4.19,5.3,Moderate
FLOOD,29.17,61.43,0.07,0.08,Normal
FLOOD,32.39,54.68,2.7,2.63,Normal
FLOOD,23.15,78.79,6.29,7.01,Moderate
FLOOD,29.93,99.95,11.08,30.8,Extreme
FLOOD,20.43,99.39,31.13,38.79,Extreme
FLOOD,19.25,91.52,3.66,12.5,Severe
FLOOD,27.22,93.76,9.84,13.89,Severe
FLOOD,29.26,94.85,6.05,30.73,Extreme
FLOOD,28.21,88.02,19.8,41.52,Extreme
FLOOD,25.44,82.67,6.45,9.14,Severe
FLOOD,22.99,83.94,5.71,9.48,Severe
FLOOD,32.53,68.43,2.39,2.72,Normal
FLOOD,20.52,74.63,4.45,5.53,Moderate
FLOOD,27.01,66.16,0.27,0.73,Normal
FLOOD,27.27,99.72,19.42,31.99,Extreme
FLOOD,22.94,87.91,6.06,27.55,Extreme
FLOOD,18.15,82.52,5.35,11.96,Severe
FLOOD,18.32,94.66,3.69,8.34,Severe
FLOOD,25.97,80.88,4.68,11.34,Severe
FLOOD,31.3,68.75,0.37,0.69,Normal
FLOOD,18.13,87.58,4.17,8.48,Severe
FLOOD,24.05,86.47,6.37,10.9,Severe
FLOOD,26.76,86.3,6.54,8.31,Severe
FLOOD,29.19,56.93,0.7,1.11,Normal
FLOOD,29.29,59.77,0.58,0.56,Normal
FLOOD,26.49,49.77,0.7,0.85,Normal
FLOOD,26.72,68.29,2.52,2.6,Normal
FLOOD,28.58,41.39,1.88,1.96,Normal
FLOOD,27.11,91.62,17.62,20.25,Extreme
FLOOD,25.88,97.33,7.14,48.26,Extreme
FLOOD,25.78,48.2,0.66,0.7,Normal
FLOOD,28.36,61.67,1.4,1.75,Normal
FLOOD,20.61,92.97,13.87,31.97,Extreme
FLOOD,25.15,46.19,1.1,1.36,Normal
FLOOD,18.58,74.11,1.17,5.78,Moderate
FLOOD,28.17,87.81,12.75,17.73,Extreme
FLOOD,23.65,95.77,21.35,46.29,Extreme
FLOOD,29.16,46.98,1.27,1.26,Normal
FLOOD,21.12,70.02,2.77,6.5,Moderate
FLOOD,20.04,82.49,7.45,12.53,Severe
FLOOD,19.25,72.77,3.48,6.77,Moderate
FLOOD,31.16,57.39,1.08,1.54,Normal
FLOOD,21.54,82.11,8.42,14.72,Severe
FLOOD,26.45,75.89,1.84,3.67,Moderate
FLOOD,31.77,57.76,0.13,0.43,Normal
FLOOD,31.06,65.7,0.79,0.89,Normal
FLOOD,21.52,92.74,7.74,9.33,Severe
FLOOD,21.44,77.41,1.75,5.16,Moderate
FLOOD,27.12,53.61,0.19,0.32,Normal
FLOOD,25.63,99.99,6.11,18.49,Extreme
FLOOD,21.28,90.12,32.1,43.0,Extreme
FLOOD,29.65,89.1,8.32,23.88,Extreme
FLOOD,18.21,73.11,4.26,5.88,Moderate
FLOOD,25.35,68.6,0.33,0.27,Normal
FLOOD,27.16,47.08,2.02,2.24,Normal
FLOOD,28.17,70.49,0.13,4.35,Moderate
FLOOD,30.05,50.89,1.17,1.21,Normal
FLOOD,25.78,90.07,18.08,33.46,Extreme
FLOOD,18.86,87.29,7.28,14.63,Severe
FLOOD,26.95,93.14,4.48,13.49,Severe
FLOOD,25.06,87.78,35.07,44.69,Extreme
FLOOD,29.91,97.12,36.63,47.51,Extreme
FLOOD,28.23,78.27,1.11,6.78,Moderate
FLOOD,17.12,73.49,1.82,3.35,Moderate
FLOOD,27.11,87.77,13.03,26.51,Extreme
FLOOD,24.88,72.11,1.93,6.99,Moderate
FLOOD,28.87,77.83,1.24,5.69,Moderate
FLOOD,16.35,73.02,2.14,7.02,Moderate
FLOOD,20.84,88.94,3.23,12.04,Severe
FLOOD,17.87,72.5,0.67,4.1,Moderate
FLOOD,20.98,94.96,29.75,33.41,Extreme
FLOOD,32.51,52.3,2.19,2.52,Normal
FLOOD,18.02,89.34,3.64,8.26,Severe
FLOOD,15.22,75.29,0.03,3.48,Moderate
FLOOD,28.35,65.17,2.83,2.95,Normal
FLOOD,16.26,78.5,3.47,5.62,Moderate
FLOOD,21.23,84.06,5.33,9.68,Severe
FLOOD,29.36,61.05,1.14,1.56,Normal
FLOOD,20.59,94.17,3.36,8.09,Severe
FLOOD,24.65,93.81,12.51,18.18,Extreme
FLOOD,17.02,70.21,0.16,6.53,Moderate
FLOOD,28.31,42.81,2.82,2.81,Normal
FLOOD,31.36,59.31,2.47,2.65,Normal
FLOOD,27.15,95.75,15.67,36.16,Extreme
FLOOD,17.35,75.05,3.26,3.97,Moderate
FLOOD,20.23,78.27,2.6,3.79,Moderate
FLOOD,25.74,84.08,8.95,10.99,Severe
FLOOD,19.18,84.77,7.39,13.54,Severe
FLOOD,27.89,63.28,1.48,1.48,Normal
FLOOD,27.28,97.51,29.03,35.99,Extreme
FLOOD,22.48,75.83,5.42,7.69,Moderate
FLOOD,27.19,43.71,0.42,0.76,Normal
FLOOD,24.27,93.39,7.42,13.15,Severe
FLOOD,29.33,49.17,0.45,0.83,Normal
FLOOD,28.5,64.95,2.5,2.71,Normal
FLOOD,26.71,57.23,2.18,2.24,Normal
FLOOD,16.69,76.14,4.01,5.05,Moderate
FLOOD,20.06,83.72,3.83,10.77,Severe
FLOOD,31.51,66.59,0.87,0.96,Normal
FLOOD,22.62,80.65,4.49,8.42,Severe
FLOOD,20.87,80.01,8.12,12.1,Severe
FLOOD,27.34,87.09,5.85,9.55,Severe
FLOOD,22.99,86.45,9.64,14.79,Severe
FLOOD,22.41,94.0,3.16,13.07,Severe
FLOOD,20.89,86.94,6.3,16.87,Extreme
FLOOD,26.4,86.31,8.81,22.88,Extreme
FLOOD,28.84,50.06,2.08,2.23,Normal
FLOOD,29.05,88.44,10.81,18.57,Extreme
FLOOD,21.86,88.99,5.39,19.02,Extreme
FLOOD,17.26,75.62,4.94,7.57,Moderate
FLOOD,25.66,90.06,22.25,43.31,Extreme
FLOOD,20.1,98.4,20.72,24.43,Extreme
FLOOD,28.75,63.42,1.27,1.76,Normal
FLOOD,27.43,79.55,3.44,4.17,Moderate
FLOOD,18.61,81.9,3.72,14.46,Severe
FLOOD,29.15,90.03,22.23,37.02,Extreme
FLOOD,25.82,73.99,6.91,7.92,Moderate
FLOOD,26.53,63.07,0.13,0.06,Normal
FLOOD,23.36,88.97,12.26,18.89,Extreme
FLOOD,23.49,95.25,8.61,21.21,Extreme
FLOOD,20.44,74.07,4.66,6.46,Moderate
FLOOD,26.02,62.5,0.33,0.6,Normal
FLOOD,28.15,50.95,1.28,1.58,Normal
FLOOD,28.34,89.2,7.1,46.4,Extreme
FLOOD,32.33,63.42,1.15,1.59,Normal
FLOOD,21.1,84.55,9.88,11.14,Severe
FLOOD,30.68,44.23,1.88,2.33,Normal
FLOOD,24.76,99.61,42.1,45.69,Extreme
FLOOD,26.6,97.52,28.43,39.57,Extreme
FLOOD,24.53,93.8,5.24,10.1,Severe
FLOOD,18.67,90.76,3.24,10.09,Severe
FLOOD,24.87,78.19,1.84,6.39,Moderate
FLOOD,26.34,61.18,2.57,2.62,Normal
FLOOD,18.46,79.56,3.94,7.78,Moderate
FLOOD,19.25,87.18,4.99,9.74,Severe
FLOOD,31.2,60.89,2.59,2.94,Normal
FLOOD,27.05,99.87,9.73,19.64,Extreme
FLOOD,24.36,99.33,11.28,36.6,Extreme
FLOOD,22.61,85.24,27.55,36.09,Extreme
FLOOD,31.17,50.81,0.12,0.37,Normal
FLOOD,26.06,41.51,1.75,2.25,Normal
FLOOD,29.0,66.25,0.14,0.1,Normal
FLOOD,21.79,73.64,3.58,6.55,Moderate
FLOOD,21.46,90.66,7.24,8.92,Severe
FLOOD,32.56,53.17,0.97,1.31,Normal
FLOOD,22.91,90.65,27.23,32.37,Extreme
FLOOD,27.83,98.45,16.83,27.83,Extreme
FLOOD,23.15,92.18,30.87,49.23,Extreme
FLOOD,29.6,45.59,0.2,0.23,Normal
FLOOD,18.34,70.34,4.77,7.66,Moderate
FLOOD,19.65,71.01,6.05,7.21,Moderate
FLOOD,26.96,94.2,5.17,11.58,Severe
FLOOD,25.03,78.33,2.94,4.3,Moderate
FLOOD,22.77,90.12,13.27,19.84,Extreme
FLOOD,26.02,79.82,1.14,3.58,Moderate
FLOOD,20.28,96.15,7.62,24.47,Extreme
FLOOD,26.87,57.15,0.25,0.65,Normal
FLOOD,26.88,77.39,0.08,3.27,Moderate
FLOOD,25.71,92.94,8.37,10.11,Severe
FLOOD,21.45,70.57,2.75,7.01,Moderate
FLOOD,25.69,66.12,0.27,0.26,Normal
FLOOD,24.9,72.57,2.54,3.34,Moderate
FLOOD,27.06,90.32,9.56,34.46,Extreme
FLOOD,27.96,89.58,3.31,13.12,Severe
FLOOD,15.62,78.65,4.27,6.4,Moderate
FLOOD,20.74,90.77,26.94,40.9,Extreme
FLOOD,25.49,64.02,0.02,0.1,Normal
FLOOD,25.36,92.33,8.82,10.61,Severe
FLOOD,15.73,74.31,1.94,6.98,Moderate
FLOOD,28.64,44.76,0.29,0.48,Normal
FLOOD,21.25,82.73,3.74,8.81,Severe
FLOOD,21.22,86.38,10.08,20.52,Extreme
FLOOD,27.62,82.69,7.93,13.88,Severe
FLOOD,29.93,97.73,22.21,28.28,Extreme
FLOOD,28.34,91.35,8.96,39.89,Extreme
FLOOD,25.58,50.58,2.14,2.08,Normal
FLOOD,23.83,72.49,1.15,3.58,Moderate
FLOOD,22.9,82.51,6.78,9.84,Severe
FLOOD,22.47,81.69,5.03,10.5,Severe
FLOOD,19.12,77.91,2.41,3.81,Moderate
FLOOD,25.69,40.35,0.92,1.15,Normal
FLOOD,26.85,69.1,2.57,2.5,Normal
FLOOD,26.24,57.59,1.9,2.34,Normal
FLOOD,16.32,76.09,2.72,6.56,Moderate
FLOOD,26.29,75.05,2.7,3.33,Moderate
FLOOD,21.68,82.58,5.24,12.03,Severe
FLOOD,20.95,75.77,5.18,7.88,Moderate
FLOOD,21.89,98.59,45.03,49.65,Extreme
FLOOD,20.97,99.67,5.7,26.4,Extreme
FLOOD,18.36,87.96,4.49,9.39,Severe
FLOOD,21.67,86.26,9.11,12.63,Severe
FLOOD,31.49,57.54,1.55,1.93,Normal
FLOOD,27.65,75.8,0.45,3.25,Moderate
FLOOD,32.56,59.8,1.61,1.88,Normal
FLOOD,31.66,66.29,1.84,2.1,Normal
FLOOD,29.23,75.41,3.87,6.31,Moderate
FLOOD,23.43,74.0,3.94,5.26,Moderate
FLOOD,30.77,69.98,2.9,2.89,Normal
FLOOD,23.09,85.47,5.23,11.87,Severe
FLOOD,25.83,45.52,2.61,2.69,Normal
FLOOD,27.87,61.59,0.62,0.69,Normal
FLOOD,21.22,70.47,2.08,4.01,Moderate
FLOOD,15.05,72.28,0.47,3.97,Moderate
FLOOD,25.43,70.89,3.38,4.13,Moderate
FLOOD,27.1,99.64,40.15,44.73,Extreme
FLOOD,17.12,79.87,1.22,3.38,Moderate
FLOOD,27.14,70.58,6.35,6.86,Moderate
FLOOD,28.45,98.94,22.94,43.7,Extreme
FLOOD,26.09,64.15,0.65,0.66,Normal
FLOOD,26.81,71.74,3.16,5.61,Moderate
FLOOD,24.05,76.96,2.61,5.51,Moderate
FLOOD,26.25,86.29,10.87,33.66,Extreme
FLOOD,28.23,85.44,7.91,46.61,Extreme
FLOOD,26.26,91.13,7.9,17.37,Extreme
FLOOD,21.84,71.27,2.44,3.08,Moderate
FLOOD,21.69,72.21,1.49,6.37,Moderate
FLOOD,21.29,85.83,7.44,8.92,Severe
FLOOD,28.55,66.95,2.58,2.94,Normal
FLOOD,31.3,57.01,0.73,0.71,Normal
FLOOD,21.07,93.11,6.82,14.71,Severe
FLOOD,20.41,73.15,0.54,4.89,Moderate
FLOOD,26.29,75.71,4.07,6.94,Moderate
FLOOD,21.69,93.17,12.22,14.56,Severe
FLOOD,24.4,79.65,0.89,3.4,Moderate
FLOOD,26.68,96.67,7.55,20.85,Extreme
FLOOD,18.19,88.73,5.25,14.54,Severe
FLOOD,18.27,87.06,4.3,8.82,Severe
FLOOD,29.83,92.12,19.08,23.11,Extreme
FLOOD,18.43,94.59,3.67,9.24,Severe
FLOOD,25.89,94.86,9.99,41.25,Extreme
FLOOD,30.14,65.21,1.61,1.89,Normal
FLOOD,28.68,46.08,0.81,0.88,Normal
FLOOD,15.5,76.41,2.37,7.08,Moderate
FLOOD,32.76,41.34,2.48,2.49,Normal
FLOOD,25.77,90.06,7.87,13.93,Severe
FLOOD,29.44,95.99,12.28,19.37,Extreme
FLOOD,18.95,81.08,6.34,14.37,Severe
FLOOD,32.64,45.42,0.84,0.74,Normal
FLOOD,17.61,70.47,2.17,3.42,Moderate
FLOOD,24.49,83.12,9.67,12.43,Severe
FLOOD,24.61,96.59,23.5,25.93,Extreme
FLOOD,18.32,80.24,7.29,9.6,Severe
FLOOD,27.43,92.57,4.32,13.03,Severe
FLOOD,24.18,81.46,3.25,8.7,Severe
FLOOD,21.91,70.62,1.65,4.11,Moderate
FLOOD,28.97,72.32,1.66,6.37,Moderate
FLOOD,23.31,73.89,2.08,6.53,Moderate
FLOOD,21.33,92.95,12.4,15.15,Extreme
FLOOD,23.99,91.72,3.81,10.36,Severe
FLOOD,25.18,89.4,7.76,13.27,Severe
FLOOD,29.91,86.68,11.61,17.31,Extreme
FLOOD,29.43,95.22,17.19,41.38,Extreme
FLOOD,28.81,68.46,2.88,2.94,Normal
FLOOD,28.53,90.3,11.06,42.67,Extreme
FLOOD,20.18,79.54,2.47,7.41,Moderate
FLOOD,23.62,79.58,5.37,6.4,Moderate
FLOOD,18.6,94.53,4.52,11.77,Severe
FLOOD,25.89,72.01,0.12,6.62,Moderate
FLOOD,20.1,90.55,3.98,13.1,Severe
FLOOD,25.87,63.84,1.4,1.69,Normal
FLOOD,23.67,93.2,21.07,45.57,Extreme
FLOOD,19.38,90.55,8.02,12.39,Severe
FLOOD,25.48,87.52,18.92,27.74,Extreme
FLOOD,24.54,71.06,0.73,3.83,Moderate
FLOOD,28.07,76.73,1.59,7.41,Moderate
FLOOD,29.25,49.76,2.36,2.71,Normal
FLOOD,26.68,84.92,6.06,14.22,Severe
FLOOD,26.4,78.22,2.06,5.84,Moderate
FLOOD,27.62,86.86,8.29,14.45,Severe
FLOOD,30.26,63.23,2.05,2.08,Normal
FLOOD,29.89,77.61,0.1,3.12,Moderate
FLOOD,27.02,89.09,14.73,42.85,Extreme
FLOOD,22.37,90.42,7.42,14.91,Severe
FLOOD,21.6,87.5,16.88,26.64,Extreme
FLOOD,25.96,93.03,6.3,9.93,Severe
FLOOD,18.34,92.52,9.44,11.12,Severe
FLOOD,20.48,80.38,3.76,8.86,Severe
FLOOD,20.91,98.53,12.3,20.16,Extreme
FLOOD,24.72,98.99,12.89,43.8,Extreme
FLOOD,32.17,59.92,1.83,1.77,Normal
FLOOD,16.43,77.39,1.91,3.27,Moderate
FLOOD,19.63,87.13,3.85,11.24,Severe
FLOOD,23.22,98.34,24.49,40.14,Extreme
FLOOD,31.99,64.97,0.51,0.6,Normal
FLOOD,23.64,93.22,12.94,14.26,Severe
FLOOD,29.1,43.0,1.5,1.42,Normal
FLOOD,26.63,80.9,11.02,14.76,Severe
FLOOD,23.31,85.58,5.99,15.7,Extreme
FLOOD,26.24,96.8,22.14,49.96,Extreme
FLOOD,24.55,73.7,0.83,6.46,Moderate
FLOOD,18.29,74.83,0.4,7.9,Moderate
FLOOD,17.24,76.44,0.45,5.36,Moderate
FLOOD,23.17,78.36,2.28,7.9,Moderate
FLOOD,30.41,48.55,0.87,1.26,Normal
FLOOD,27.58,88.9,6.61,9.11,Severe
FLOOD,23.84,94.17,8.38,11.9,Severe
FLOOD,29.43,90.76,21.1,37.67,Extreme
FLOOD,23.59,91.69,5.68,13.06,Severe
FLOOD,21.98,94.94,24.0,30.35,Extreme
FLOOD,32.05,62.94,1.72,1.76,Normal
FLOOD,22.49,85.03,10.61,14.42,Severe
FLOOD,31.65,45.01,2.63,2.97,Normal
FLOOD,15.56,72.65,2.94,4.99,Moderate
FLOOD,29.59,86.79,8.36,24.71,Extreme
FLOOD,19.98,79.09,3.77,4.59,Moderate
FLOOD,17.12,74.69,2.26,6.29,Moderate
FLOOD,27.28,71.33,2.18,3.48,Moderate
FLOOD,20.83,78.64,0.08,3.47,Moderate
FLOOD,23.74,73.46,3.56,6.61,Moderate
FLOOD,25.08,91.67,27.34,37.45,Extreme
FLOOD,15.58,74.0,3.84,6.87,Moderate
FLOOD,21.94,70.95,3.62,6.5,Moderate
FLOOD,26.95,98.75,40.98,43.49,Extreme
FLOOD,28.36,96.36,26.6,35.22,Extreme
FLOOD,25.29,87.96,8.95,12.1,Severe
FLOOD,29.37,53.83,2.27,2.72,Normal
FLOOD,21.57,78.21,3.09,3.78,Moderate
FLOOD,29.98,49.69,1.84,1.81,Normal
FLOOD,26.01,91.61,5.34,8.31,Severe
FLOOD,25.47,95.59,10.73,16.24,Extreme
FLOOD,25.72,89.54,19.42,24.31,Extreme
FLOOD,21.21,74.01,6.58,7.34,Moderate
FLOOD,27.17,81.68,6.93,12.65,Severe
FLOOD,20.09,72.12,1.53,7.47,Moderate
FLOOD,27.2,67.87,0.2,0.15,Normal
FLOOD,26.79,93.79,22.77,37.54,Extreme
FLOOD,20.59,79.99,1.16,3.7,Moderate
FLOOD,27.83,72.02,1.23,4.89,Moderate
FLOOD,19.75,92.76,8.82,11.19,Severe
FLOOD,16.25,78.18,1.0,4.69,Moderate
FLOOD,19.69,89.8,9.21,11.46,Severe
FLOOD,23.14,83.08,8.25,10.43,Severe
FLOOD,21.8,93.64,35.31,38.51,Extreme
FLOOD,25.84,78.13,0.19,4.26,Moderate
FLOOD,19.98,70.46,2.69,7.64,Moderate
FLOOD,24.74,91.74,12.36,14.74,Severe
FLOOD,27.15,86.22,8.12,12.24,Severe
FLOOD,26.71,45.59,2.08,2.44,Normal
FLOOD,24.88,98.5,8.5,26.64,Extreme
FLOOD,27.37,74.63,0.74,5.7,Moderate
FLOOD,22.94,99.38,14.91,19.32,Extreme
FLOOD,16.3,77.82,6.08,7.08,Moderate
FLOOD,20.57,76.78,1.07,5.75,Moderate
FLOOD,23.07,86.23,11.58,40.66,Extreme
FLOOD,25.78,82.44,6.67,10.19,Severe
FLOOD,19.78,93.95,5.06,8.7,Severe
FLOOD,22.45,93.02,18.79,21.37,Extreme
FLOOD,26.07,93.84,22.81,36.38,Extreme
FLOOD,18.34,71.53,3.18,6.74,Moderate
FLOOD,24.78,93.81,4.0,9.55,Severe
FLOOD,22.76,86.6,3.8,11.12,Severe
FLOOD,29.37,98.53,13.1,20.66,Extreme
FLOOD,18.28,83.56,3.24,9.82,Severe
FLOOD,26.17,45.51,1.58,1.83,Normal
FLOOD,27.16,51.05,1.71,1.66,Normal
FLOOD,29.33,75.97,5.07,7.68,Moderate
FLOOD,27.77,69.23,0.01,0.39,Normal
FLOOD,21.42,90.28,9.4,10.44,Severe
FLOOD,26.23,94.3,31.89,49.69,Extreme
FLOOD,25.4,94.82,34.1,48.04,Extreme
FLOOD,27.9,90.92,4.13,8.7,Severe
FLOOD,26.47,80.64,7.86,10.22,Severe
FLOOD,29.15,76.53,3.23,5.29,Moderate
FLOOD,19.65,72.03,4.82,7.11,Moderate
FLOOD,20.53,75.18,0.43,7.49,Moderate
FLOOD,19.7,77.98,2.67,7.07,Moderate
FLOOD,21.83,85.73,36.08,45.32,Extreme
FLOOD,25.98,83.47,6.35,8.9,Severe
FLOOD,30.17,57.78,0.49,0.64,Normal
FLOOD,28.29,56.28,0.47,0.74,Normal
FLOOD,24.59,77.08,2.56,6.23,Moderate
FLOOD,23.95,88.12,8.64,24.19,Extreme
FLOOD,19.68,90.08,5.31,8.02,Severe
FLOOD,24.37,89.7,16.97,21.04,Extreme
FLOOD,16.97,73.55,1.76,5.9,Moderate
FLOOD,32.96,51.65,1.19,1.21,Normal
FLOOD,21.16,81.29,4.29,9.37,Severe
FLOOD,25.15,47.82,1.34,1.55,Normal
FLOOD,23.11,87.55,18.94,28.48,Extreme
FLOOD,20.56,73.35,3.56,4.07,Moderate
FLOOD,20.64,86.11,5.26,8.6,Severe
FLOOD,27.07,90.96,26.06,44.78,Extreme
FLOOD,19.03,89.68,11.51,13.71,Severe
FLOOD,22.53,91.44,10.71,14.72,Severe
FLOOD,28.65,73.16,3.99,4.56,Moderate
FLOOD,29.94,75.25,1.78,3.04,Moderate
FLOOD,28.13,67.26,2.89,2.89,Normal
FLOOD,21.84,80.24,8.93,12.68,Severe
FLOOD,19.0,76.0,0.17,4.41,Moderate
FLOOD,28.01,85.44,14.74,41.95,Extreme
FLOOD,22.74,90.82,7.86,9.23,Severe
FLOOD,28.98,52.96,2.19,2.3,Normal
FLOOD,27.28,70.43,3.53,6.95,Moderate
FLOOD,16.44,77.25,2.46,6.01,Moderate
FLOOD,16.59,74.56,1.06,4.74,Moderate
FLOOD,24.62,92.36,7.66,11.65,Severe
FLOOD,27.05,98.21,35.35,42.66,Extreme
FLOOD,27.55,69.11,2.5,2.98,Normal
FLOOD,27.91,52.84,2.06,2.19,Normal
FLOOD,29.31,71.3,1.26,6.4,Moderate
FLOOD,28.61,87.34,35.1,47.49,Extreme
FLOOD,25.42,56.34,1.04,0.98,Normal
FLOOD,25.51,87.92,7.15,18.33,Extreme
